order_id,customer_id,order_date,payment_method,order_status
2627,167,2023-04-20 10:00:00,credit_card,placed
2628,509,2023-04-20 11:00:00,debit_card,returned
2629,313,2023-04-20 12:00:00,gift_card,shipped
2630,593,2023-04-20 13:00:00,gift_card,shipped
2631,418,2023-04-20 14:00:00,credit_card,placed
2632,477,2023-04-20 15:00:00,credit_card,shipped
2633,73,2023-04-20 16:00:00,debit_card,delivered
2634,141,2023-04-20 17:00:00,gift_card,shipped
2635,582,2023-04-20 18:00:00,credit_card,cancelled
2636,262,2023-04-20 19:00:00,debit_card,delivered
2637,340,2023-04-20 20:00:00,debit_card,placed
2638,308,2023-04-20 21:00:00,credit_card,delivered
2639,245,2023-04-20 22:00:00,gift_card,cancelled
2640,515,2023-04-20 23:00:00,paypal,cancelled
2641,337,2023-04-21 00:00:00,paypal,shipped
2642,575,2023-04-21 01:00:00,debit_card,shipped
2643,561,2023-04-21 02:00:00,paypal,returned
2644,76,2023-04-21 03:00:00,paypal,delivered
2645,175,2023-04-21 04:00:00,credit_card,returned
2646,109,2023-04-21 05:00:00,debit_card,cancelled
2647,183,2023-04-21 06:00:00,gift_card,shipped
2648,192,2023-04-21 07:00:00,debit_card,shipped
2649,65,2023-04-21 08:00:00,credit_card,shipped
2650,474,2023-04-21 09:00:00,paypal,placed
2651,100,2023-04-21 10:00:00,gift_card,cancelled
2652,544,2023-04-21 11:00:00,debit_card,shipped
2653,128,2023-04-21 12:00:00,paypal,cancelled
2654,452,2023-04-21 13:00:00,debit_card,shipped
2655,369,2023-04-21 14:00:00,gift_card,delivered
2656,43,2023-04-21 15:00:00,debit_card,cancelled
2657,419,2023-04-21 16:00:00,debit_card,returned
2658,488,2023-04-21 17:00:00,debit_card,placed
2659,78,2023-04-21 18:00:00,paypal,returned
2660,270,2023-04-21 19:00:00,gift_card,cancelled
2661,315,2023-04-21 20:00:00,gift_card,shipped
2662,168,2023-04-21 21:00:00,paypal,cancelled
2663,339,2023-04-21 22:00:00,paypal,placed
2664,193,2023-04-21 23:00:00,paypal,cancelled
2665,453,2023-04-22 00:00:00,credit_card,shipped
2666,283,2023-04-22 01:00:00,debit_card,returned
2667,336,2023-04-22 02:00:00,debit_card,delivered
2668,390,2023-04-22 03:00:00,gift_card,returned
2669,525,2023-04-22 04:00:00,debit_card,shipped
2670,240,2023-04-22 05:00:00,credit_card,shipped
2671,483,2023-04-22 06:00:00,paypal,placed
2672,592,2023-04-22 07:00:00,gift_card,cancelled
2673,555,2023-04-22 08:00:00,gift_card,cancelled
2674,458,2023-04-22 09:00:00,debit_card,returned
2675,89,2023-04-22 10:00:00,gift_card,delivered
2676,95,2023-04-22 11:00:00,paypal,delivered
2677,452,2023-04-22 12:00:00,gift_card,placed
2678,428,2023-04-22 13:00:00,paypal,shipped
2679,151,2023-04-22 14:00:00,credit_card,placed
2680,514,2023-04-22 15:00:00,credit_card,cancelled
2681,376,2023-04-22 16:00:00,paypal,shipped
2682,22,2023-04-22 17:00:00,debit_card,placed
2683,313,2023-04-22 18:00:00,gift_card,returned
2684,519,2023-04-22 19:00:00,debit_card,cancelled
2685,206,2023-04-22 20:00:00,gift_card,delivered
2686,375,2023-04-22 21:00:00,credit_card,placed
2687,451,2023-04-22 22:00:00,credit_card,cancelled
2688,595,2023-04-22 23:00:00,credit_card,cancelled
2689,179,2023-04-23 00:00:00,gift_card,delivered
2690,210,2023-04-23 01:00:00,credit_card,delivered
2691,500,2023-04-23 02:00:00,credit_card,delivered
2692,464,2023-04-23 03:00:00,credit_card,placed
2693,124,2023-04-23 04:00:00,credit_card,delivered
2694,113,2023-04-23 05:00:00,debit_card,returned
2695,12,2023-04-23 06:00:00,credit_card,cancelled
2696,126,2023-04-23 07:00:00,credit_card,delivered
2697,565,2023-04-23 08:00:00,debit_card,cancelled
2698,331,2023-04-23 09:00:00,debit_card,shipped
2699,283,2023-04-23 10:00:00,gift_card,shipped
2700,140,2023-04-23 11:00:00,paypal,delivered
2701,401,2023-04-23 12:00:00,credit_card,cancelled
2702,97,2023-04-23 13:00:00,credit_card,shipped
2703,517,2023-04-23 14:00:00,credit_card,delivered
2704,569,2023-04-23 15:00:00,gift_card,cancelled
2705,69,2023-04-23 16:00:00,credit_card,delivered
2706,118,2023-04-23 17:00:00,paypal,cancelled
2707,59,2023-04-23 18:00:00,debit_card,shipped
2708,33,2023-04-23 19:00:00,gift_card,delivered
2709,318,2023-04-23 20:00:00,debit_card,shipped
2710,50,2023-04-23 21:00:00,credit_card,delivered
2711,489,2023-04-23 22:00:00,credit_card,placed
2712,19,2023-04-23 23:00:00,credit_card,shipped
2713,197,2023-04-24 00:00:00,paypal,shipped
2714,450,2023-04-24 01:00:00,paypal,returned
2715,559,2023-04-24 02:00:00,gift_card,shipped
2716,452,2023-04-24 03:00:00,debit_card,cancelled
2717,289,2023-04-24 04:00:00,credit_card,delivered
2718,141,2023-04-24 05:00:00,credit_card,placed
2719,84,2023-04-24 06:00:00,credit_card,cancelled
2720,391,2023-04-24 07:00:00,credit_card,cancelled
2721,591,2023-04-24 08:00:00,paypal,cancelled
2722,215,2023-04-24 09:00:00,debit_card,cancelled
2723,526,2023-04-24 10:00:00,debit_card,placed
2724,215,2023-04-24 11:00:00,gift_card,returned
2725,403,2023-04-24 12:00:00,paypal,shipped
2726,128,2023-04-24 13:00:00,credit_card,cancelled
2727,477,2023-04-24 14:00:00,debit_card,shipped
2728,404,2023-04-24 15:00:00,debit_card,shipped
2729,29,2023-04-24 16:00:00,paypal,cancelled
2730,338,2023-04-24 17:00:00,gift_card,returned
2731,361,2023-04-24 18:00:00,gift_card,shipped
2732,569,2023-04-24 19:00:00,credit_card,delivered
2733,392,2023-04-24 20:00:00,gift_card,shipped
2734,218,2023-04-24 21:00:00,debit_card,cancelled
2735,574,2023-04-24 22:00:00,gift_card,placed
2736,202,2023-04-24 23:00:00,credit_card,shipped
2737,17,2023-04-25 00:00:00,debit_card,returned
2738,322,2023-04-25 01:00:00,gift_card,delivered
2739,518,2023-04-25 02:00:00,gift_card,delivered
2740,570,2023-04-25 03:00:00,paypal,placed
2741,325,2023-04-25 04:00:00,credit_card,placed
2742,412,2023-04-25 05:00:00,gift_card,shipped
2743,318,2023-04-25 06:00:00,paypal,cancelled
2744,82,2023-04-25 07:00:00,debit_card,returned
2745,474,2023-04-25 08:00:00,paypal,delivered
2746,468,2023-04-25 09:00:00,paypal,placed
2747,425,2023-04-25 10:00:00,gift_card,returned
2748,204,2023-04-25 11:00:00,gift_card,cancelled
2749,583,2023-04-25 12:00:00,gift_card,delivered
2750,387,2023-04-25 13:00:00,paypal,delivered
2751,98,2023-04-25 14:00:00,debit_card,cancelled
2752,345,2023-04-25 15:00:00,credit_card,delivered
2753,208,2023-04-25 16:00:00,paypal,cancelled
2754,514,2023-04-25 17:00:00,gift_card,delivered
2755,586,2023-04-25 18:00:00,credit_card,shipped
2756,166,2023-04-25 19:00:00,debit_card,cancelled
2757,22,2023-04-25 20:00:00,credit_card,returned
2758,154,2023-04-25 21:00:00,gift_card,shipped
2759,439,2023-04-25 22:00:00,paypal,returned
2760,295,2023-04-25 23:00:00,paypal,delivered
2761,219,2023-04-26 00:00:00,gift_card,returned
2762,495,2023-04-26 01:00:00,paypal,shipped
2763,230,2023-04-26 02:00:00,gift_card,cancelled
2764,20,2023-04-26 03:00:00,paypal,placed
2765,553,2023-04-26 04:00:00,paypal,returned
2766,148,2023-04-26 05:00:00,paypal,placed
2767,108,2023-04-26 06:00:00,debit_card,returned
2768,403,2023-04-26 07:00:00,debit_card,returned
2769,596,2023-04-26 08:00:00,gift_card,cancelled
2770,483,2023-04-26 09:00:00,debit_card,delivered
2771,367,2023-04-26 10:00:00,gift_card,shipped
2772,414,2023-04-26 11:00:00,credit_card,shipped
2773,309,2023-04-26 12:00:00,credit_card,shipped
2774,134,2023-04-26 13:00:00,debit_card,delivered
2775,283,2023-04-26 14:00:00,credit_card,placed
2776,73,2023-04-26 15:00:00,credit_card,shipped
2777,481,2023-04-26 16:00:00,paypal,placed
2778,352,2023-04-26 17:00:00,paypal,delivered
2779,560,2023-04-26 18:00:00,gift_card,delivered
2780,326,2023-04-26 19:00:00,credit_card,cancelled
2781,443,2023-04-26 20:00:00,gift_card,shipped
2782,100,2023-04-26 21:00:00,gift_card,cancelled
2783,59,2023-04-26 22:00:00,credit_card,shipped
2784,508,2023-04-26 23:00:00,debit_card,delivered
2785,258,2023-04-27 00:00:00,credit_card,delivered
2786,413,2023-04-27 01:00:00,paypal,returned
2787,452,2023-04-27 02:00:00,credit_card,returned
2788,65,2023-04-27 03:00:00,debit_card,delivered
2789,595,2023-04-27 04:00:00,gift_card,delivered
2790,154,2023-04-27 05:00:00,gift_card,placed
2791,266,2023-04-27 06:00:00,paypal,placed
2792,79,2023-04-27 07:00:00,paypal,cancelled
2793,315,2023-04-27 08:00:00,paypal,returned
2794,560,2023-04-27 09:00:00,gift_card,returned
2795,248,2023-04-27 10:00:00,paypal,delivered
2796,414,2023-04-27 11:00:00,credit_card,delivered
2797,25,2023-04-27 12:00:00,gift_card,cancelled
2798,284,2023-04-27 13:00:00,debit_card,returned
2799,449,2023-04-27 14:00:00,gift_card,placed
2800,301,2023-04-27 15:00:00,credit_card,shipped
2801,68,2023-04-27 16:00:00,credit_card,cancelled
2802,7,2023-04-27 17:00:00,paypal,shipped
2803,137,2023-04-27 18:00:00,gift_card,placed
2804,164,2023-04-27 19:00:00,gift_card,placed
2805,83,2023-04-27 20:00:00,gift_card,shipped
2806,420,2023-04-27 21:00:00,debit_card,cancelled
2807,73,2023-04-27 22:00:00,paypal,shipped
2808,237,2023-04-27 23:00:00,credit_card,cancelled
2809,46,2023-04-28 00:00:00,credit_card,cancelled
2810,262,2023-04-28 01:00:00,paypal,delivered
2811,176,2023-04-28 02:00:00,credit_card,returned
2812,166,2023-04-28 03:00:00,credit_card,returned
2813,370,2023-04-28 04:00:00,paypal,placed
2814,54,2023-04-28 05:00:00,credit_card,delivered
2815,419,2023-04-28 06:00:00,gift_card,returned
2816,507,2023-04-28 07:00:00,debit_card,cancelled
2817,341,2023-04-28 08:00:00,paypal,cancelled
2818,127,2023-04-28 09:00:00,debit_card,shipped
2819,409,2023-04-28 10:00:00,credit_card,shipped
2820,367,2023-04-28 11:00:00,credit_card,cancelled
2821,271,2023-04-28 12:00:00,gift_card,cancelled
2822,379,2023-04-28 13:00:00,paypal,shipped
2823,73,2023-04-28 14:00:00,credit_card,returned
2824,248,2023-04-28 15:00:00,paypal,placed
2825,43,2023-04-28 16:00:00,paypal,shipped
2826,377,2023-04-28 17:00:00,paypal,returned
2827,41,2023-04-28 18:00:00,paypal,returned
2828,170,2023-04-28 19:00:00,paypal,returned
2829,212,2023-04-28 20:00:00,debit_card,delivered
2830,493,2023-04-28 21:00:00,gift_card,delivered
2831,39,2023-04-28 22:00:00,paypal,returned
2832,369,2023-04-28 23:00:00,debit_card,cancelled
2833,151,2023-04-29 00:00:00,credit_card,delivered
2834,111,2023-04-29 01:00:00,paypal,shipped
2835,480,2023-04-29 02:00:00,credit_card,delivered
2836,436,2023-04-29 03:00:00,paypal,cancelled
2837,47,2023-04-29 04:00:00,debit_card,placed
2838,575,2023-04-29 05:00:00,debit_card,delivered
2839,366,2023-04-29 06:00:00,debit_card,returned
2840,69,2023-04-29 07:00:00,gift_card,returned
2841,299,2023-04-29 08:00:00,credit_card,returned
2842,296,2023-04-29 09:00:00,gift_card,placed
2843,203,2023-04-29 10:00:00,paypal,cancelled
2844,61,2023-04-29 11:00:00,credit_card,shipped
2845,314,2023-04-29 12:00:00,debit_card,cancelled
2846,161,2023-04-29 13:00:00,credit_card,placed
2847,331,2023-04-29 14:00:00,debit_card,returned
2848,528,2023-04-29 15:00:00,gift_card,cancelled
2849,338,2023-04-29 16:00:00,gift_card,shipped
2850,304,2023-04-29 17:00:00,debit_card,returned
2851,503,2023-04-29 18:00:00,debit_card,shipped
2852,338,2023-04-29 19:00:00,paypal,delivered
2853,550,2023-04-29 20:00:00,gift_card,shipped
2854,275,2023-04-29 21:00:00,gift_card,returned
2855,164,2023-04-29 22:00:00,paypal,delivered
2856,443,2023-04-29 23:00:00,gift_card,returned
2857,319,2023-04-30 00:00:00,debit_card,returned
2858,589,2023-04-30 01:00:00,credit_card,delivered
2859,504,2023-04-30 02:00:00,credit_card,shipped
2860,387,2023-04-30 03:00:00,gift_card,placed
2861,494,2023-04-30 04:00:00,paypal,placed
2862,490,2023-04-30 05:00:00,debit_card,placed
2863,73,2023-04-30 06:00:00,credit_card,placed
2864,509,2023-04-30 07:00:00,debit_card,cancelled
2865,390,2023-04-30 08:00:00,gift_card,placed
2866,295,2023-04-30 09:00:00,gift_card,delivered
2867,369,2023-04-30 10:00:00,credit_card,placed
2868,549,2023-04-30 11:00:00,gift_card,returned
2869,568,2023-04-30 12:00:00,paypal,placed
2870,187,2023-04-30 13:00:00,gift_card,shipped
2871,445,2023-04-30 14:00:00,gift_card,delivered
2872,570,2023-04-30 15:00:00,gift_card,delivered
2873,363,2023-04-30 16:00:00,debit_card,cancelled
2874,123,2023-04-30 17:00:00,debit_card,returned
2875,188,2023-04-30 18:00:00,credit_card,delivered
2876,420,2023-04-30 19:00:00,credit_card,shipped
2877,252,2023-04-30 20:00:00,credit_card,placed
2878,549,2023-04-30 21:00:00,gift_card,delivered
2879,335,2023-04-30 22:00:00,debit_card,shipped
2880,92,2023-04-30 23:00:00,paypal,placed
2881,530,2023-05-01 00:00:00,gift_card,cancelled
2882,63,2023-05-01 01:00:00,gift_card,delivered
2883,512,2023-05-01 02:00:00,gift_card,delivered
2884,139,2023-05-01 03:00:00,paypal,shipped
2885,185,2023-05-01 04:00:00,credit_card,returned
2886,205,2023-05-01 05:00:00,paypal,cancelled
2887,214,2023-05-01 06:00:00,credit_card,returned
2888,256,2023-05-01 07:00:00,paypal,delivered
2889,135,2023-05-01 08:00:00,debit_card,returned
2890,573,2023-05-01 09:00:00,gift_card,placed
2891,88,2023-05-01 10:00:00,gift_card,cancelled
2892,207,2023-05-01 11:00:00,gift_card,returned
2893,129,2023-05-01 12:00:00,credit_card,placed
2894,3,2023-05-01 13:00:00,paypal,shipped
2895,121,2023-05-01 14:00:00,debit_card,returned
2896,385,2023-05-01 15:00:00,paypal,cancelled
2897,38,2023-05-01 16:00:00,gift_card,placed
2898,341,2023-05-01 17:00:00,debit_card,returned
2899,21,2023-05-01 18:00:00,debit_card,shipped
2900,242,2023-05-01 19:00:00,gift_card,returned
2901,455,2023-05-01 20:00:00,paypal,placed
2902,303,2023-05-01 21:00:00,gift_card,returned
2903,596,2023-05-01 22:00:00,paypal,cancelled
2904,595,2023-05-01 23:00:00,debit_card,delivered
2905,69,2023-05-02 00:00:00,debit_card,placed
2906,129,2023-05-02 01:00:00,gift_card,placed
2907,196,2023-05-02 02:00:00,debit_card,placed
2908,140,2023-05-02 03:00:00,credit_card,placed
2909,444,2023-05-02 04:00:00,debit_card,returned
2910,283,2023-05-02 05:00:00,credit_card,cancelled
2911,312,2023-05-02 06:00:00,debit_card,shipped
2912,535,2023-05-02 07:00:00,gift_card,cancelled
2913,277,2023-05-02 08:00:00,gift_card,placed
2914,61,2023-05-02 09:00:00,credit_card,returned
2915,319,2023-05-02 10:00:00,gift_card,returned
2916,52,2023-05-02 11:00:00,debit_card,placed
2917,153,2023-05-02 12:00:00,debit_card,returned
2918,311,2023-05-02 13:00:00,gift_card,placed
2919,544,2023-05-02 14:00:00,debit_card,cancelled
2920,567,2023-05-02 15:00:00,paypal,delivered
2921,389,2023-05-02 16:00:00,paypal,returned
2922,548,2023-05-02 17:00:00,debit_card,placed
2923,177,2023-05-02 18:00:00,gift_card,placed
2924,362,2023-05-02 19:00:00,credit_card,returned
2925,314,2023-05-02 20:00:00,gift_card,shipped
2926,97,2023-05-02 21:00:00,credit_card,placed
2927,213,2023-05-02 22:00:00,gift_card,returned
2928,137,2023-05-02 23:00:00,debit_card,placed
2929,6,2023-05-03 00:00:00,paypal,shipped
2930,109,2023-05-03 01:00:00,gift_card,delivered
2931,547,2023-05-03 02:00:00,credit_card,shipped
2932,39,2023-05-03 03:00:00,paypal,cancelled
2933,425,2023-05-03 04:00:00,credit_card,returned
2934,261,2023-05-03 05:00:00,debit_card,shipped
2935,426,2023-05-03 06:00:00,paypal,delivered
2936,87,2023-05-03 07:00:00,credit_card,placed
2937,465,2023-05-03 08:00:00,gift_card,returned
2938,76,2023-05-03 09:00:00,debit_card,shipped
2939,471,2023-05-03 10:00:00,debit_card,delivered
2940,414,2023-05-03 11:00:00,debit_card,shipped
2941,457,2023-05-03 12:00:00,gift_card,cancelled
2942,285,2023-05-03 13:00:00,gift_card,returned
2943,239,2023-05-03 14:00:00,paypal,placed
2944,599,2023-05-03 15:00:00,gift_card,delivered
2945,558,2023-05-03 16:00:00,paypal,shipped
2946,372,2023-05-03 17:00:00,debit_card,returned
2947,495,2023-05-03 18:00:00,paypal,shipped
2948,45,2023-05-03 19:00:00,credit_card,returned
2949,401,2023-05-03 20:00:00,debit_card,cancelled
2950,247,2023-05-03 21:00:00,debit_card,shipped
2951,597,2023-05-03 22:00:00,paypal,cancelled
2952,450,2023-05-03 23:00:00,debit_card,delivered
2953,485,2023-05-04 00:00:00,gift_card,cancelled
2954,18,2023-05-04 01:00:00,credit_card,returned
2955,289,2023-05-04 02:00:00,paypal,delivered
2956,414,2023-05-04 03:00:00,paypal,shipped
2957,235,2023-05-04 04:00:00,debit_card,shipped
2958,416,2023-05-04 05:00:00,gift_card,returned
2959,499,2023-05-04 06:00:00,debit_card,placed
2960,115,2023-05-04 07:00:00,debit_card,placed
2961,234,2023-05-04 08:00:00,paypal,shipped
2962,540,2023-05-04 09:00:00,debit_card,returned
2963,11,2023-05-04 10:00:00,credit_card,placed
2964,206,2023-05-04 11:00:00,debit_card,cancelled
2965,247,2023-05-04 12:00:00,debit_card,shipped
2966,559,2023-05-04 13:00:00,paypal,cancelled
2967,127,2023-05-04 14:00:00,debit_card,returned
2968,147,2023-05-04 15:00:00,gift_card,cancelled
2969,118,2023-05-04 16:00:00,paypal,placed
2970,382,2023-05-04 17:00:00,debit_card,placed
2971,412,2023-05-04 18:00:00,credit_card,delivered
2972,584,2023-05-04 19:00:00,credit_card,shipped
2973,363,2023-05-04 20:00:00,paypal,returned
2974,509,2023-05-04 21:00:00,paypal,shipped
2975,137,2023-05-04 22:00:00,debit_card,cancelled
2976,175,2023-05-04 23:00:00,gift_card,returned
2977,289,2023-05-05 00:00:00,debit_card,returned
2978,481,2023-05-05 01:00:00,credit_card,placed
2979,19,2023-05-05 02:00:00,gift_card,cancelled
2980,195,2023-05-05 03:00:00,gift_card,placed
2981,330,2023-05-05 04:00:00,gift_card,placed
2982,175,2023-05-05 05:00:00,debit_card,delivered
2983,449,2023-05-05 06:00:00,credit_card,placed
2984,354,2023-05-05 07:00:00,paypal,shipped
2985,499,2023-05-05 08:00:00,debit_card,returned
2986,141,2023-05-05 09:00:00,paypal,placed
2987,93,2023-05-05 10:00:00,gift_card,shipped
2988,239,2023-05-05 11:00:00,gift_card,cancelled
2989,205,2023-05-05 12:00:00,debit_card,returned
2990,560,2023-05-05 13:00:00,credit_card,cancelled
2991,433,2023-05-05 14:00:00,gift_card,shipped
2992,245,2023-05-05 15:00:00,paypal,cancelled
2993,317,2023-05-05 16:00:00,paypal,cancelled
2994,295,2023-05-05 17:00:00,debit_card,cancelled
2995,282,2023-05-05 18:00:00,paypal,placed
2996,17,2023-05-05 19:00:00,credit_card,placed
2997,71,2023-05-05 20:00:00,gift_card,placed
2998,269,2023-05-05 21:00:00,paypal,returned
2999,325,2023-05-05 22:00:00,paypal,shipped
3000,305,2023-05-05 23:00:00,gift_card,placed
3001,451,2023-05-06 00:00:00,debit_card,cancelled
3002,7,2023-05-06 01:00:00,paypal,cancelled
3003,314,2023-05-06 02:00:00,debit_card,cancelled
3004,103,2023-05-06 03:00:00,debit_card,cancelled
3005,193,2023-05-06 04:00:00,paypal,delivered
3006,574,2023-05-06 05:00:00,credit_card,returned
3007,529,2023-05-06 06:00:00,debit_card,shipped
3008,171,2023-05-06 07:00:00,paypal,shipped
3009,537,2023-05-06 08:00:00,debit_card,placed
3010,251,2023-05-06 09:00:00,gift_card,delivered
3011,387,2023-05-06 10:00:00,credit_card,shipped
3012,207,2023-05-06 11:00:00,credit_card,returned
3013,541,2023-05-06 12:00:00,gift_card,cancelled
3014,416,2023-05-06 13:00:00,gift_card,placed
3015,380,2023-05-06 14:00:00,debit_card,returned
3016,144,2023-05-06 15:00:00,gift_card,shipped
3017,25,2023-05-06 16:00:00,credit_card,delivered
3018,73,2023-05-06 17:00:00,gift_card,placed
3019,93,2023-05-06 18:00:00,paypal,shipped
3020,505,2023-05-06 19:00:00,paypal,placed
3021,598,2023-05-06 20:00:00,debit_card,shipped
3022,336,2023-05-06 21:00:00,credit_card,cancelled
3023,425,2023-05-06 22:00:00,paypal,delivered
3024,499,2023-05-06 23:00:00,gift_card,cancelled
3025,364,2023-05-07 00:00:00,paypal,shipped
3026,199,2023-05-07 01:00:00,paypal,returned
3027,413,2023-05-07 02:00:00,debit_card,cancelled
3028,339,2023-05-07 03:00:00,gift_card,returned
3029,429,2023-05-07 04:00:00,gift_card,shipped
3030,139,2023-05-07 05:00:00,gift_card,delivered
3031,542,2023-05-07 06:00:00,debit_card,returned
3032,57,2023-05-07 07:00:00,gift_card,shipped
3033,232,2023-05-07 08:00:00,gift_card,returned
3034,435,2023-05-07 09:00:00,paypal,cancelled
3035,384,2023-05-07 10:00:00,paypal,shipped
3036,560,2023-05-07 11:00:00,gift_card,cancelled
3037,194,2023-05-07 12:00:00,credit_card,placed
3038,534,2023-05-07 13:00:00,credit_card,shipped
3039,518,2023-05-07 14:00:00,gift_card,returned
3040,185,2023-05-07 15:00:00,credit_card,placed
3041,292,2023-05-07 16:00:00,debit_card,cancelled
3042,335,2023-05-07 17:00:00,paypal,cancelled
3043,116,2023-05-07 18:00:00,debit_card,returned
3044,49,2023-05-07 19:00:00,paypal,placed
3045,82,2023-05-07 20:00:00,credit_card,delivered
3046,333,2023-05-07 21:00:00,credit_card,returned
3047,557,2023-05-07 22:00:00,gift_card,cancelled
3048,335,2023-05-07 23:00:00,credit_card,shipped
3049,532,2023-05-08 00:00:00,credit_card,placed
3050,221,2023-05-08 01:00:00,gift_card,delivered
3051,323,2023-05-08 02:00:00,gift_card,shipped
3052,3,2023-05-08 03:00:00,paypal,placed
3053,206,2023-05-08 04:00:00,credit_card,returned
3054,40,2023-05-08 05:00:00,paypal,returned
3055,59,2023-05-08 06:00:00,paypal,placed
3056,574,2023-05-08 07:00:00,debit_card,delivered
3057,507,2023-05-08 08:00:00,credit_card,placed
3058,572,2023-05-08 09:00:00,credit_card,shipped
3059,122,2023-05-08 10:00:00,debit_card,shipped
3060,479,2023-05-08 11:00:00,paypal,returned
3061,96,2023-05-08 12:00:00,credit_card,placed
3062,414,2023-05-08 13:00:00,paypal,returned
3063,235,2023-05-08 14:00:00,debit_card,delivered
3064,62,2023-05-08 15:00:00,gift_card,shipped
3065,256,2023-05-08 16:00:00,paypal,cancelled
3066,561,2023-05-08 17:00:00,credit_card,cancelled
3067,348,2023-05-08 18:00:00,gift_card,placed
3068,124,2023-05-08 19:00:00,paypal,placed
3069,482,2023-05-08 20:00:00,paypal,cancelled
3070,317,2023-05-08 21:00:00,gift_card,placed
3071,504,2023-05-08 22:00:00,gift_card,shipped
3072,48,2023-05-08 23:00:00,gift_card,delivered
3073,409,2023-05-09 00:00:00,credit_card,delivered
3074,136,2023-05-09 01:00:00,credit_card,returned
3075,201,2023-05-09 02:00:00,paypal,shipped
3076,250,2023-05-09 03:00:00,paypal,placed
3077,314,2023-05-09 04:00:00,debit_card,placed
3078,368,2023-05-09 05:00:00,credit_card,returned
3079,429,2023-05-09 06:00:00,paypal,returned
3080,480,2023-05-09 07:00:00,gift_card,placed
3081,314,2023-05-09 08:00:00,gift_card,placed
3082,500,2023-05-09 09:00:00,credit_card,shipped
3083,355,2023-05-09 10:00:00,gift_card,returned
3084,485,2023-05-09 11:00:00,debit_card,shipped
3085,211,2023-05-09 12:00:00,paypal,placed
3086,44,2023-05-09 13:00:00,paypal,cancelled
3087,541,2023-05-09 14:00:00,paypal,cancelled
3088,571,2023-05-09 15:00:00,credit_card,placed
3089,583,2023-05-09 16:00:00,gift_card,returned
3090,92,2023-05-09 17:00:00,debit_card,cancelled
3091,265,2023-05-09 18:00:00,credit_card,returned
3092,220,2023-05-09 19:00:00,paypal,cancelled
3093,442,2023-05-09 20:00:00,debit_card,returned
3094,401,2023-05-09 21:00:00,paypal,cancelled
3095,400,2023-05-09 22:00:00,paypal,returned
3096,576,2023-05-09 23:00:00,credit_card,shipped
3097,490,2023-05-10 00:00:00,paypal,returned
3098,485,2023-05-10 01:00:00,debit_card,shipped
3099,470,2023-05-10 02:00:00,paypal,shipped
3100,574,2023-05-10 03:00:00,gift_card,placed
3101,445,2023-05-10 04:00:00,paypal,shipped
3102,269,2023-05-10 05:00:00,credit_card,delivered
3103,267,2023-05-10 06:00:00,debit_card,shipped
3104,54,2023-05-10 07:00:00,credit_card,returned
3105,528,2023-05-10 08:00:00,gift_card,shipped
3106,520,2023-05-10 09:00:00,paypal,returned
3107,59,2023-05-10 10:00:00,credit_card,returned
3108,40,2023-05-10 11:00:00,credit_card,delivered
3109,237,2023-05-10 12:00:00,credit_card,shipped
3110,386,2023-05-10 13:00:00,credit_card,shipped
3111,300,2023-05-10 14:00:00,gift_card,cancelled
3112,395,2023-05-10 15:00:00,gift_card,cancelled
3113,207,2023-05-10 16:00:00,paypal,placed
3114,336,2023-05-10 17:00:00,paypal,returned
3115,593,2023-05-10 18:00:00,debit_card,delivered
3116,514,2023-05-10 19:00:00,gift_card,cancelled
3117,178,2023-05-10 20:00:00,credit_card,shipped
3118,396,2023-05-10 21:00:00,credit_card,placed
3119,371,2023-05-10 22:00:00,debit_card,delivered
3120,318,2023-05-10 23:00:00,credit_card,shipped
3121,369,2023-05-11 00:00:00,debit_card,shipped
3122,384,2023-05-11 01:00:00,paypal,returned
3123,62,2023-05-11 02:00:00,gift_card,returned
3124,505,2023-05-11 03:00:00,debit_card,cancelled
3125,239,2023-05-11 04:00:00,credit_card,cancelled
3126,195,2023-05-11 05:00:00,debit_card,shipped
3127,222,2023-05-11 06:00:00,paypal,shipped
3128,61,2023-05-11 07:00:00,credit_card,cancelled
3129,129,2023-05-11 08:00:00,paypal,cancelled
3130,156,2023-05-11 09:00:00,paypal,shipped
3131,378,2023-05-11 10:00:00,debit_card,delivered
3132,586,2023-05-11 11:00:00,paypal,shipped
3133,437,2023-05-11 12:00:00,credit_card,delivered
3134,207,2023-05-11 13:00:00,paypal,delivered
3135,388,2023-05-11 14:00:00,paypal,shipped
3136,480,2023-05-11 15:00:00,debit_card,placed
3137,340,2023-05-11 16:00:00,paypal,cancelled
3138,340,2023-05-11 17:00:00,gift_card,returned
3139,204,2023-05-11 18:00:00,debit_card,shipped
3140,161,2023-05-11 19:00:00,debit_card,delivered
3141,540,2023-05-11 20:00:00,credit_card,shipped
3142,392,2023-05-11 21:00:00,credit_card,cancelled
3143,575,2023-05-11 22:00:00,credit_card,delivered
3144,534,2023-05-11 23:00:00,credit_card,returned
3145,70,2023-05-12 00:00:00,gift_card,returned
3146,405,2023-05-12 01:00:00,debit_card,returned
3147,591,2023-05-12 02:00:00,paypal,placed
3148,517,2023-05-12 03:00:00,credit_card,delivered
3149,120,2023-05-12 04:00:00,credit_card,delivered
3150,217,2023-05-12 05:00:00,credit_card,placed
3151,56,2023-05-12 06:00:00,paypal,delivered
3152,366,2023-05-12 07:00:00,credit_card,placed
