order_item_id,order_id,product_id,quantity,price,discount_amount
6094,323,119,1,118.64,0.53
6095,1877,115,5,48.11,23.64
6096,584,157,4,196.03,17.31
6097,2810,56,2,217.16,22.46
6098,656,133,2,207.68,23.49
6099,4882,195,4,139.04,3.73
6100,223,53,4,210.3,0.64
6101,2123,101,4,198.65,5.06
6102,2221,120,1,208.93,11.52
6103,3551,60,3,245.57,2.2
6104,2443,105,5,203.45,13.7
6105,4929,134,1,71.32,8.55
6106,3986,176,2,206.11,10.92
6107,167,106,5,97.03,28.21
6108,2017,80,4,131.47,21.73
6109,118,163,2,200.12,19.74
6110,1810,146,4,82.6,19.61
6111,2207,11,4,11.39,16.66
6112,1251,51,4,180.95,15.39
6113,4007,121,5,226.03,26.46
6114,3110,23,2,232.33,2.25
6115,4559,47,2,200.73,8.66
6116,1672,75,4,234.11,3.12
6117,2152,187,1,206.06,0.33
6118,2298,185,3,12.37,0.42
6119,1037,93,1,90.67,0.72
6120,2615,127,5,87.35,20.45
6121,1880,56,3,58.7,3.34
6122,597,155,1,200.49,6.07
6123,621,73,2,132.42,12.57
6124,71,163,1,209.89,8.08
6125,1804,183,4,152.33,24.5
6126,4534,137,5,149.7,18.7
6127,1068,18,1,99.12,10.0
6128,1926,44,1,198.45,9.53
6129,1038,149,3,172.36,20.51
6130,3443,56,4,87.99,5.12
6131,3184,176,3,248.43,8.42
6132,1403,100,5,118.38,10.6
6133,2362,1,5,82.56,13.64
6134,1439,155,4,173.51,5.72
6135,3812,45,3,59.59,4.72
6136,485,63,4,208.51,29.7
6137,4265,58,3,171.69,27.4
6138,4899,168,2,218.17,15.71
6139,246,63,4,85.62,22.97
6140,4945,38,5,214.33,20.22
6141,3372,29,3,127.73,2.25
6142,1351,40,2,19.49,15.54
6143,530,147,5,52.57,5.52
6144,4943,88,3,58.32,17.52
6145,3815,56,2,193.16,1.85
6146,1789,44,5,54.77,4.89
6147,1703,193,5,142.67,23.45
6148,3626,100,2,164.87,25.3
6149,3321,141,5,194.6,27.22
6150,760,158,3,197.05,26.9
6151,1404,49,3,180.81,27.21
6152,798,115,5,57.23,2.84
6153,532,75,1,138.15,19.78
6154,1918,191,2,76.09,21.03
6155,4960,199,1,194.9,8.05
6156,4138,163,3,188.28,29.79
6157,3417,139,5,61.26,8.57
6158,599,49,4,162.13,17.25
6159,306,107,4,19.31,26.17
6160,4905,111,1,193.29,8.68
6161,2910,115,1,196.15,18.2
6162,679,168,1,90.02,21.6
6163,3385,21,3,202.53,18.8
6164,731,47,3,215.28,12.18
6165,2026,3,5,51.56,28.34
6166,4999,158,3,90.97,18.37
6167,4229,127,5,68.96,6.73
6168,2767,67,5,96.72,24.18
6169,2099,62,1,114.49,19.68
6170,392,165,4,129.94,3.29
6171,2744,150,1,13.6,8.34
6172,3785,31,3,18.52,4.74
6173,3838,46,2,165.53,2.18
6174,4604,45,3,113.47,6.91
6175,1686,14,4,26.99,8.34
6176,2915,121,3,99.63,14.0
6177,1419,140,4,121.5,29.08
6178,4192,119,2,160.72,28.3
6179,4202,191,2,33.99,22.61
6180,4091,77,5,248.73,19.4
6181,3727,88,3,121.3,28.42
6182,4774,166,5,171.79,4.27
6183,3630,117,1,227.51,9.91
6184,3314,175,1,12.8,16.6
6185,4952,124,1,152.33,24.42
6186,4886,54,1,137.39,18.71
6187,4611,183,1,19.06,24.27
6188,1085,48,3,174.79,4.59
6189,1008,200,5,59.09,5.78
6190,1318,101,5,176.96,22.22
6191,2350,15,4,93.84,10.45
6192,2694,199,1,193.68,13.08
6193,2279,113,2,235.73,23.75
6194,3723,16,4,215.83,2.1
6195,3694,171,4,123.23,5.04
6196,4393,135,3,60.19,8.87
6197,4551,43,4,248.14,26.5
6198,4336,28,2,166.58,12.15
6199,3248,66,5,102.01,7.56
6200,3135,98,4,122.97,20.35
6201,2599,60,3,36.37,0.91
6202,2186,128,1,128.8,23.25
6203,4053,131,2,47.43,20.94
6204,4550,129,1,94.61,1.65
6205,3825,159,4,125.48,14.94
6206,3521,56,5,237.21,12.12
6207,1250,84,3,158.05,4.74
6208,2075,174,2,96.11,4.62
6209,2505,32,5,32.71,4.81
6210,4791,81,2,188.06,17.99
6211,4806,18,3,119.38,5.13
6212,2015,196,3,21.7,1.79
6213,4945,35,4,165.93,28.73
6214,949,104,2,90.78,1.18
6215,107,100,4,103.95,19.92
6216,2492,23,2,210.52,28.08
6217,4693,141,2,38.64,1.14
6218,155,142,1,88.39,28.97
6219,3241,165,4,94.1,15.07
6220,796,5,2,5.82,23.55
6221,4368,150,2,212.11,18.75
6222,1571,28,3,209.65,18.51
6223,1635,132,1,167.15,23.66
6224,1939,50,3,225.24,1.96
6225,1533,102,4,71.86,11.77
6226,3029,29,4,59.05,29.09
6227,4218,37,2,21.79,1.64
6228,1441,163,5,150.04,7.88
6229,1399,148,3,126.61,20.16
6230,3647,163,4,203.55,3.01
6231,3398,130,2,122.92,16.1
6232,4246,116,2,54.79,21.4
6233,4803,58,3,203.35,22.72
6234,3043,146,2,116.59,16.84
6235,1616,106,1,239.18,15.02
6236,1514,56,5,135.95,21.42
6237,2599,122,3,33.6,4.35
6238,845,192,3,213.5,20.42
6239,3420,103,3,220.21,27.58
6240,3531,123,2,114.13,20.48
6241,2328,180,2,11.37,1.4
6242,3041,22,3,12.28,15.18
6243,1977,60,3,91.03,21.79
6244,1836,138,1,180.48,1.3
6245,4900,84,4,86.11,22.87
6246,355,128,1,6.89,8.45
6247,1606,80,3,212.9,17.66
6248,4474,134,2,242.34,28.99
6249,3196,81,2,89.86,29.85
6250,2128,6,3,22.9,19.03
6251,988,86,4,76.4,14.74
6252,4329,82,5,200.76,5.33
6253,154,156,5,137.85,6.25
6254,907,42,1,99.08,12.88
6255,3764,74,4,86.89,21.07
6256,1621,41,5,33.27,23.08
6257,3629,63,4,88.18,6.66
6258,3575,22,2,120.18,16.06
6259,4419,79,2,169.92,17.75
6260,332,157,4,69.21,26.79
6261,4339,71,3,224.86,26.29
6262,430,114,5,123.78,24.52
6263,2424,34,5,104.26,15.5
6264,81,96,2,150.52,1.95
6265,1574,130,1,46.07,10.03
6266,420,154,5,31.11,18.65
6267,467,109,2,89.9,19.13
6268,3394,75,2,14.78,25.47
6269,1566,19,4,97.51,11.38
6270,1519,125,4,169.51,28.1
6271,4031,20,4,203.97,4.9
6272,2036,161,1,147.04,1.5
6273,804,116,5,174.38,5.3
6274,1078,94,1,209.12,13.87
6275,1633,82,1,194.42,24.69
6276,1985,96,4,83.4,4.62
6277,4,104,2,145.49,16.45
6278,603,4,3,69.89,23.3
6279,2368,160,2,146.2,1.05
6280,3676,147,2,109.37,1.25
6281,501,131,2,96.34,14.72
6282,185,92,2,49.97,5.48
6283,3510,61,1,142.63,13.52
6284,3252,38,4,183.68,1.32
6285,3148,118,4,144.96,29.31
6286,2941,134,2,21.96,19.63
6287,1296,56,3,231.46,20.6
6288,55,168,5,6.35,15.29
6289,1725,121,2,221.84,24.75
6290,2911,81,2,192.69,25.0
6291,1871,106,3,28.66,4.77
6292,4173,120,1,62.96,23.05
6293,2344,69,2,90.5,17.0
6294,3291,83,3,228.02,22.87
6295,3349,42,1,245.08,27.56
6296,1602,99,1,26.36,10.05
6297,2794,130,2,102.25,17.13
6298,3338,28,1,41.57,23.62
6299,2091,117,2,73.22,29.6
6300,1252,145,2,245.36,18.38
6301,171,70,4,246.18,21.64
6302,2810,107,5,120.67,25.39
6303,2355,123,5,49.87,22.54
6304,1774,69,4,139.02,28.27
6305,3755,39,2,83.57,6.89
6306,3992,135,3,232.56,27.23
6307,2082,160,1,205.46,6.21
6308,827,4,4,80.67,16.95
6309,1666,149,4,9.49,15.69
6310,130,160,4,249.52,24.94
6311,1418,82,4,172.42,11.96
6312,3788,97,5,109.3,4.3
6313,1408,142,2,75.67,21.2
6314,594,70,4,6.08,18.2
6315,1038,46,4,42.72,24.81
6316,2129,148,4,6.44,22.76
6317,3279,186,3,151.41,26.84
6318,4300,99,3,167.52,25.17
6319,23,80,1,192.87,20.58
6320,1634,48,2,50.81,13.97
6321,4002,7,4,28.51,0.61
6322,4200,40,1,164.36,9.23
6323,1406,59,1,127.47,21.83
6324,1479,36,2,219.54,1.79
6325,1195,172,3,135.65,22.7
6326,576,108,2,113.98,15.49
6327,1607,31,1,124.57,26.03
6328,4370,170,2,196.67,19.79
6329,452,44,3,9.48,23.95
6330,125,171,1,229.96,5.15
6331,3455,43,2,179.98,5.19
6332,2365,175,4,221.9,6.33
6333,1867,134,4,240.1,10.0
6334,1684,93,2,60.37,27.13
6335,907,194,2,146.69,23.23
6336,3535,86,3,124.08,10.94
6337,430,9,1,136.72,27.55
6338,2752,11,2,16.59,23.37
6339,3826,80,1,228.93,19.68
6340,362,109,4,238.9,13.1
6341,4892,118,1,172.86,19.55
6342,432,18,5,68.28,17.8
6343,2723,153,3,197.87,23.46
6344,4955,97,3,184.06,6.77
6345,3062,186,1,145.77,26.57
6346,3224,30,3,46.71,17.76
6347,1631,115,1,54.29,24.2
6348,4672,1,1,149.4,10.42
6349,4989,191,4,36.56,11.76
6350,270,97,1,182.36,28.12
6351,1124,113,3,57.09,18.66
6352,3177,79,5,228.07,9.53
6353,3393,29,2,225.43,2.46
6354,4534,66,3,76.93,13.03
6355,1043,181,5,25.43,25.47
6356,1642,105,3,154.8,7.54
6357,2442,19,5,114.86,25.81
6358,3298,66,3,40.21,4.85
6359,1384,112,2,135.21,3.9
6360,3997,180,4,248.22,18.17
6361,15,159,4,21.9,24.14
6362,1675,60,2,69.65,23.4
6363,3618,117,3,136.96,16.31
6364,1481,68,5,199.37,19.16
6365,1746,93,1,9.6,7.75
6366,3047,158,3,184.53,16.54
6367,4211,141,2,39.27,6.23
6368,976,143,4,208.52,27.85
6369,1686,148,4,174.58,20.34
6370,2084,162,3,116.85,16.94
6371,2290,148,5,206.29,7.41
6372,1687,50,2,184.6,12.27
6373,4159,89,2,191.0,23.41
6374,509,155,5,76.07,7.18
6375,188,158,5,156.76,3.87
6376,2783,184,3,39.57,9.22
6377,4189,193,3,206.11,23.83
6378,4101,99,4,134.05,26.49
6379,3510,183,4,207.1,12.43
6380,3518,113,5,56.73,23.44
6381,2073,107,1,36.93,9.97
6382,98,24,1,173.8,15.26
6383,1292,25,1,19.31,0.61
6384,3465,181,2,64.78,21.36
6385,1788,11,3,227.63,21.56
6386,684,94,5,37.53,3.01
6387,1133,60,4,97.01,10.76
6388,4123,175,1,236.67,14.51
6389,3205,153,4,9.9,23.22
6390,3124,25,3,114.1,24.71
6391,3837,145,5,197.68,21.57
6392,4877,140,1,227.7,6.48
6393,1615,123,1,185.22,10.69
6394,1042,180,5,222.66,7.42
6395,2866,11,4,13.42,19.12
6396,855,10,3,29.47,19.42
6397,2027,81,3,185.74,0.49
6398,1988,188,3,189.57,21.95
6399,2551,54,4,153.29,6.89
6400,240,109,4,183.92,24.04
6401,490,63,1,215.22,24.98
6402,3852,20,4,138.64,23.91
6403,1037,5,2,237.09,12.24
6404,1339,41,5,175.09,10.45
6405,4781,118,4,120.64,13.05
6406,3270,63,3,108.27,15.82
6407,2555,184,4,188.79,7.5
6408,3501,32,1,159.46,27.95
6409,3863,27,5,205.27,15.12
6410,1768,68,5,196.34,2.2
6411,4709,105,3,133.43,29.92
6412,162,176,5,236.7,14.52
6413,656,7,2,177.54,28.41
6414,3007,174,5,54.21,11.71
6415,4717,103,3,156.53,6.74
6416,3507,112,5,54.44,22.11
6417,1257,146,4,141.92,12.97
6418,2159,166,1,198.53,26.44
6419,1952,103,4,204.06,13.93
6420,750,193,2,164.45,10.15
6421,709,17,2,196.91,29.0
6422,1622,90,1,120.7,24.91
6423,4137,115,1,139.91,6.17
6424,4656,86,1,220.5,14.67
6425,466,103,1,125.8,3.4
6426,3996,82,5,90.98,3.23
6427,1101,126,4,200.26,25.6
6428,1714,38,2,17.37,27.95
6429,4586,92,5,239.8,22.16
6430,117,63,1,88.32,29.68
6431,2482,170,3,159.26,1.36
6432,196,136,3,172.94,9.95
6433,4715,30,4,38.58,3.96
6434,1475,64,2,206.6,23.46
6435,2473,9,2,145.17,26.71
6436,4130,57,4,85.34,13.41
6437,3055,107,1,213.42,24.88
6438,1275,187,1,158.14,25.43
6439,3710,95,2,197.52,4.19
6440,339,195,2,248.12,11.31
6441,3512,75,2,36.92,5.64
6442,4276,5,1,188.65,20.1
6443,4718,95,3,190.63,11.62
6444,3300,4,4,219.3,20.03
6445,1657,8,4,104.98,26.28
6446,643,170,5,218.06,12.38
6447,1681,163,5,161.77,29.16
6448,1351,141,3,21.85,12.26
6449,619,133,2,12.72,6.41
6450,1170,40,3,122.96,15.88
6451,252,19,5,197.53,11.97
6452,302,82,5,99.14,3.75
6453,3142,125,4,213.7,0.7
6454,1567,4,3,125.57,22.32
6455,3165,128,1,11.44,27.99
6456,3958,187,5,243.55,13.21
6457,2211,146,4,124.95,1.96
6458,3153,152,2,164.28,22.22
6459,3660,107,3,53.83,26.01
6460,612,93,5,77.85,9.71
6461,1944,31,1,123.65,6.66
6462,74,58,5,214.77,10.11
6463,2874,28,1,29.98,27.25
6464,4638,137,3,196.18,12.54
6465,157,173,1,146.94,19.62
6466,3559,90,1,127.42,2.23
6467,256,49,4,219.76,8.45
6468,3111,111,3,33.94,6.84
6469,1052,2,5,247.73,1.88
6470,2418,6,2,214.39,3.62
6471,2257,29,3,84.81,12.5
6472,2635,154,3,115.64,16.74
6473,2897,156,2,11.13,9.36
6474,1892,7,5,134.26,12.59
6475,3684,34,4,139.19,22.78
6476,4412,184,5,232.01,7.42
6477,3465,138,2,100.04,1.02
6478,2492,112,5,144.8,7.71
6479,3740,57,3,186.45,27.64
6480,1776,175,4,154.09,0.54
6481,3937,27,1,43.26,3.87
6482,1971,39,5,47.09,1.95
6483,3720,150,1,38.89,11.31
6484,3954,119,4,58.34,19.43
6485,2493,147,1,85.44,27.31
6486,4666,100,5,186.22,23.82
6487,649,9,2,19.93,7.52
6488,1641,147,3,206.01,19.05
6489,4435,2,3,69.3,19.92
6490,529,92,1,155.29,2.72
6491,2102,189,3,140.43,12.81
6492,419,59,3,42.74,9.34
6493,2353,198,2,75.39,4.71
6494,3510,71,1,77.5,1.76
6495,85,70,2,157.84,0.81
6496,2300,161,2,198.18,25.76
6497,1752,193,4,249.09,9.92
6498,4222,25,1,28.49,14.79
6499,2658,70,2,234.97,8.75
6500,3976,156,5,142.57,4.98
6501,2352,146,3,92.41,7.84
6502,3100,63,1,74.72,5.1
6503,1290,49,4,56.21,22.74
6504,3124,123,2,141.48,27.23
6505,2703,124,5,236.77,13.04
6506,644,194,3,49.63,24.69
6507,2906,40,3,111.86,12.77
6508,4068,85,5,54.94,13.4
6509,4064,87,1,48.03,14.55
6510,4670,194,3,217.35,24.61
6511,2923,80,3,69.18,28.09
6512,2022,4,3,65.75,22.33
6513,3625,34,2,227.9,26.65
6514,2871,5,2,99.58,19.28
6515,3119,150,3,7.14,25.18
6516,137,148,4,181.69,16.7
6517,4226,103,3,131.67,23.18
6518,1219,175,1,194.66,21.16
6519,1018,34,4,144.72,22.48
6520,3701,172,1,91.06,7.03
6521,4528,6,5,21.31,4.61
6522,3141,184,5,217.15,19.59
6523,3530,29,2,55.74,14.49
6524,2588,53,2,242.98,22.94
6525,2383,1,2,65.23,4.4
6526,2606,59,5,207.62,28.43
6527,3088,176,1,198.24,21.12
6528,3528,7,4,118.37,0.69
6529,2558,160,2,103.42,17.3
6530,209,78,5,177.3,9.38
6531,3811,189,2,134.5,8.24
6532,4154,185,3,159.83,27.06
6533,2008,51,4,120.2,25.08
6534,2864,147,1,141.5,0.29
6535,3377,27,2,51.34,5.45
6536,1369,63,3,18.57,21.59
6537,3801,188,3,92.2,25.45
6538,1038,61,4,119.14,21.53
6539,4473,61,5,226.98,15.76
6540,2291,126,5,106.42,29.54
6541,993,45,2,111.31,23.92
6542,2939,149,2,170.33,14.04
6543,4511,172,5,55.66,17.5
6544,394,129,1,218.55,1.34
6545,3687,95,1,109.77,28.94
6546,4825,91,3,233.04,10.88
6547,358,44,4,71.46,19.85
6548,4005,62,1,119.07,20.01
6549,1182,61,2,195.65,1.71
6550,2066,79,1,141.2,7.98
6551,3903,89,4,167.01,19.69
6552,3419,112,2,73.77,27.36
6553,3130,111,4,85.47,23.36
6554,155,50,5,129.37,17.4
6555,3559,41,4,54.61,6.97
6556,1555,33,4,35.95,28.47
6557,487,12,4,211.73,12.11
6558,1383,2,2,194.84,4.5
6559,2416,107,4,233.35,0.65
6560,1071,149,4,148.71,28.5
6561,2255,142,3,107.96,23.34
6562,1507,34,2,30.24,6.49
6563,1876,85,4,213.36,4.25
6564,2191,192,1,116.78,28.78
6565,1071,151,4,142.48,7.22
6566,191,85,1,81.81,13.86
6567,140,50,5,133.35,18.33
6568,4711,142,5,196.53,1.87
6569,4011,106,2,179.5,10.33
6570,3412,46,2,247.29,28.31
6571,2973,118,5,126.43,21.01
6572,1515,5,2,134.78,11.03
6573,3121,66,1,17.92,23.75
6574,3971,150,1,100.4,25.12
6575,4720,70,3,230.92,4.55
6576,3525,108,2,90.87,17.6
6577,1346,2,2,192.7,11.0
6578,4183,29,3,244.51,15.21
6579,1918,61,4,36.08,14.07
6580,4378,100,1,86.83,15.11
6581,3911,128,4,121.22,15.66
6582,453,199,3,63.16,2.08
6583,4143,144,2,8.05,5.33
6584,1612,192,4,119.81,16.99
6585,3168,97,2,136.47,28.08
6586,2079,97,3,158.23,22.4
6587,2582,14,5,207.67,7.16
6588,2065,43,2,67.0,10.85
6589,1259,171,4,19.95,10.06
6590,4488,70,4,27.01,23.09
6591,354,55,3,126.87,29.17
6592,4401,31,4,230.95,10.66
6593,3637,76,1,245.64,0.44
6594,1564,168,2,55.24,28.11
6595,712,155,1,42.23,22.6
6596,3503,52,3,91.6,25.03
6597,2733,128,1,118.65,6.26
6598,4882,7,1,202.98,19.37
6599,857,174,2,194.78,6.98
6600,4273,100,2,231.05,0.35
6601,1430,161,5,215.23,4.71
6602,2493,136,1,112.5,27.68
6603,3199,133,2,9.66,6.46
6604,3421,61,1,62.96,17.55
6605,2069,200,1,154.46,29.04
6606,4807,104,3,127.87,2.27
6607,3492,188,3,63.84,24.24
6608,152,152,1,37.24,17.93
6609,3232,7,3,57.92,9.7
6610,2907,189,2,68.64,10.93
6611,3552,83,1,217.49,0.82
6612,1467,95,3,179.01,7.68
6613,4192,164,2,140.32,12.7
6614,3424,27,1,10.13,21.51
6615,4058,124,1,206.19,8.24
6616,2926,157,3,140.35,17.41
6617,3666,87,2,158.7,21.95
6618,4736,148,1,21.08,20.96
6619,3431,70,1,204.64,17.71
6620,1157,114,5,208.85,17.41
6621,4208,76,1,221.42,21.64
6622,3409,114,5,134.38,10.07
6623,1162,3,5,101.54,13.51
6624,1260,167,2,22.9,28.99
6625,4091,99,4,52.5,20.06
6626,2842,124,5,60.26,15.6
6627,3203,45,2,20.36,17.35
6628,2982,126,3,42.82,3.13
6629,3555,68,5,222.27,17.76
6630,3473,31,4,138.62,25.09
6631,1225,106,3,192.3,15.71
6632,4388,38,5,72.38,5.31
6633,2390,134,5,37.98,13.45
6634,1015,8,4,96.45,8.34
6635,4681,28,1,199.28,10.79
6636,2027,15,4,77.85,6.75
6637,3714,8,2,55.11,10.02
6638,1493,54,2,10.49,24.65
6639,4123,134,4,157.88,22.73
6640,1701,29,4,111.78,14.72
6641,455,115,4,68.4,23.48
6642,918,34,4,132.34,29.27
6643,14,7,4,176.65,12.18
6644,4375,40,5,65.63,29.4
6645,490,74,3,154.15,7.38
6646,985,141,2,68.74,28.64
6647,961,62,2,246.73,25.93
6648,1783,86,3,184.44,5.97
6649,1870,116,4,152.65,10.5
6650,3305,65,3,47.22,21.24
6651,2645,41,4,148.67,5.75
6652,4346,123,2,201.11,17.72
6653,4836,170,1,185.59,16.04
6654,3669,116,2,195.62,8.76
6655,4402,66,2,82.86,9.02
6656,1826,116,1,85.42,15.49
6657,3308,139,3,137.03,9.0
6658,3363,101,5,73.27,5.41
6659,3111,50,4,32.69,23.2
6660,2766,71,4,117.97,17.45
6661,4279,163,2,5.47,13.13
6662,3771,80,1,191.39,5.44
6663,2693,79,2,188.67,17.83
6664,30,20,2,140.22,18.86
6665,767,156,3,188.17,14.39
6666,615,123,4,158.01,11.18
6667,1005,37,5,175.88,26.02
6668,2122,3,1,20.84,21.14
6669,3127,93,5,220.91,10.69
6670,3010,187,1,162.76,17.79
6671,3820,101,4,154.6,7.01
6672,24,155,3,99.87,0.34
6673,4060,32,5,11.89,26.07
6674,3094,48,1,225.86,24.57
6675,2911,46,2,246.49,19.18
6676,1971,114,4,202.91,24.34
6677,1539,95,3,229.18,23.42
6678,3142,47,2,34.63,25.81
6679,4768,40,3,36.53,26.76
6680,3970,131,1,220.5,24.56
6681,2925,116,2,19.09,25.55
6682,571,157,3,27.83,15.05
6683,4860,91,4,205.13,21.24
6684,1243,58,5,141.46,10.0
6685,713,178,5,100.97,25.83
6686,4863,10,2,140.59,25.76
6687,1294,61,4,220.29,1.98
6688,2867,111,4,190.5,10.41
6689,1675,121,3,174.44,5.14
6690,3664,61,2,244.34,4.07
6691,1360,151,4,132.72,12.45
6692,636,6,3,6.55,18.77
6693,1210,75,4,110.11,10.31
6694,2613,188,2,28.66,9.28
6695,1298,115,4,33.53,2.83
6696,358,155,4,67.45,11.49
6697,241,183,4,98.43,14.13
6698,2605,31,5,122.99,11.96
6699,4065,123,1,46.61,20.4
6700,1827,158,2,81.37,8.64
6701,3559,67,5,72.75,21.48
6702,3861,13,1,94.49,26.48
6703,4252,59,4,31.46,17.74
6704,4448,54,4,102.35,11.66
6705,4140,104,5,140.82,5.39
6706,138,21,3,28.75,27.97
6707,3735,43,2,132.59,22.56
6708,1968,11,1,190.2,7.39
6709,4850,109,4,7.02,4.52
6710,143,67,2,16.64,1.48
6711,3634,166,4,119.29,5.72
6712,2560,95,4,218.83,21.97
6713,4158,152,4,249.46,18.89
6714,2020,106,2,27.88,29.02
6715,2850,51,5,9.49,9.66
6716,1193,189,2,61.05,23.6
6717,2314,46,2,119.53,3.61
6718,2356,43,3,145.09,16.88
6719,2507,27,3,243.5,14.0
6720,334,85,5,222.67,25.15
6721,2563,158,3,142.71,21.05
6722,2721,94,5,93.62,5.83
6723,2439,127,4,83.72,29.52
6724,1796,191,4,145.29,24.69
6725,254,10,2,181.73,10.64
6726,3658,131,4,123.01,24.78
6727,1424,60,3,79.58,28.71
6728,3238,27,1,155.23,26.71
6729,3332,123,2,141.7,16.69
6730,1028,173,5,109.71,17.31
6731,2167,62,4,188.35,3.2
6732,3995,152,2,74.14,4.94
6733,470,46,2,123.81,29.48
6734,1094,126,2,235.38,23.09
6735,4790,172,4,182.09,0.77
6736,2913,63,5,100.05,16.43
6737,181,4,2,138.81,10.36
6738,4068,16,2,104.34,9.35
6739,3077,179,2,32.57,16.7
6740,1221,74,4,87.06,9.6
6741,4143,112,3,215.81,7.55
6742,3624,101,5,117.99,28.13
6743,4730,176,2,148.24,1.2
6744,1564,193,2,49.45,13.09
6745,4685,197,2,92.28,15.34
6746,3633,45,4,232.66,13.2
6747,2358,131,3,81.99,19.72
6748,1563,17,2,66.39,0.77
6749,4936,165,2,18.7,26.55
6750,1414,5,4,28.82,15.01
6751,2507,175,5,148.27,16.61
6752,4829,44,5,166.71,13.88
6753,1018,161,3,162.19,13.34
6754,3655,21,5,137.26,5.6
6755,758,195,2,125.29,15.13
6756,3780,68,4,22.67,12.64
6757,621,32,2,210.97,14.04
6758,1889,24,2,130.7,0.41
6759,3585,163,3,37.32,3.93
6760,182,146,5,38.28,22.9
6761,2729,67,5,130.67,12.57
6762,2296,103,5,64.92,22.29
6763,2668,54,2,230.88,5.13
6764,1800,154,4,127.24,20.95
6765,1500,188,4,244.71,8.67
6766,985,125,2,184.87,21.15
6767,3554,117,1,203.62,2.6
6768,2365,65,2,100.28,10.01
6769,3306,179,5,37.84,3.58
6770,2216,114,2,173.98,18.89
6771,2791,188,1,104.73,11.78
6772,126,187,2,237.48,2.23
6773,2621,76,5,52.44,15.79
6774,4216,17,3,158.49,0.75
6775,1452,149,4,217.18,24.55
6776,1009,195,1,103.69,28.15
6777,1214,108,3,238.65,24.3
6778,3705,28,4,23.77,28.55
6779,3131,44,3,148.8,26.91
6780,697,198,2,195.46,26.85
6781,2271,190,2,54.44,7.36
6782,1516,170,4,19.18,6.94
6783,1035,94,4,24.57,24.28
6784,2841,22,2,83.21,14.74
6785,1536,38,2,59.68,28.27
6786,814,14,4,59.85,26.92
6787,310,111,4,117.34,26.8
6788,1012,122,4,25.81,9.78
6789,1019,154,5,248.9,3.99
6790,3412,168,5,175.47,20.34
6791,3719,54,2,12.42,13.22
6792,4921,141,5,174.52,28.02
6793,3811,127,1,199.0,25.62
6794,2045,19,2,51.74,27.86
6795,1117,42,1,210.87,17.04
6796,4724,41,3,154.88,15.79
6797,1157,50,1,206.11,25.41
6798,989,131,3,180.59,15.36
6799,2467,159,1,177.63,27.0
6800,1829,76,3,43.77,1.03
6801,2078,143,3,82.37,10.76
6802,2346,182,2,133.2,25.05
6803,1085,181,4,32.57,6.3
6804,2506,173,4,122.23,11.97
6805,4045,166,2,114.1,0.3
6806,2352,99,3,61.82,9.05
6807,3006,50,4,53.93,9.56
6808,4436,152,4,65.61,21.98
6809,2496,145,1,153.25,20.32
6810,77,146,5,106.66,13.35
6811,2563,42,2,106.42,21.86
6812,1573,145,5,49.52,12.85
6813,4188,16,3,197.9,13.04
6814,4562,85,1,176.59,19.37
6815,3671,52,4,110.12,21.69
6816,3112,36,1,39.84,25.41
6817,2738,107,2,180.1,22.54
6818,1353,167,3,225.22,20.11
6819,947,81,1,48.67,16.84
6820,4650,153,1,152.65,9.24
6821,3869,115,1,108.96,7.83
6822,3138,42,4,26.47,25.3
6823,3487,149,3,182.83,21.52
6824,4188,68,4,22.43,19.96
6825,1003,187,1,177.05,7.77
6826,4464,124,4,73.88,29.09
6827,820,30,4,143.59,2.44
6828,423,185,2,44.31,25.15
6829,572,33,5,95.87,6.32
6830,2910,103,5,30.5,11.77
6831,4531,53,2,119.49,12.84
6832,1424,144,2,57.26,19.88
6833,1634,177,4,51.04,16.4
6834,1754,133,4,31.25,5.58
6835,468,106,3,192.53,0.9
6836,4888,77,5,161.68,21.52
6837,2923,94,4,43.44,15.15
6838,2304,60,3,120.75,10.85
6839,1707,199,5,166.92,8.54
6840,73,111,3,220.13,24.69
6841,147,55,3,19.6,23.87
6842,317,91,2,93.78,24.78
6843,606,163,1,155.91,6.57
6844,575,197,1,8.83,25.56
6845,1178,42,1,64.66,29.57
6846,3327,69,3,187.5,17.97
6847,3423,24,4,92.16,1.42
6848,2595,199,1,25.7,21.07
6849,2883,199,4,158.52,16.14
6850,312,118,5,66.26,21.36
6851,2856,183,1,176.91,5.65
6852,765,142,3,225.54,18.17
6853,2996,55,2,134.33,16.18
6854,3201,15,3,151.79,18.07
6855,436,5,4,131.03,21.83
6856,3352,101,5,205.27,16.33
6857,4454,132,3,64.22,9.65
6858,2978,30,2,103.38,9.27
6859,2931,53,2,224.28,20.85
6860,2300,73,5,182.29,19.92
6861,135,30,1,83.42,12.66
6862,3915,104,3,208.99,10.61
6863,4619,105,3,63.51,18.6
6864,804,108,2,160.37,9.36
6865,2708,84,4,239.33,28.9
6866,2367,92,3,145.8,17.89
6867,4176,189,2,200.87,17.76
6868,3263,71,4,185.18,4.09
6869,1477,68,1,217.1,18.29
6870,3416,55,1,242.35,8.85
6871,2462,99,2,10.47,13.55
6872,3943,97,2,11.83,16.15
6873,2041,71,1,150.63,14.34
6874,4464,73,2,238.79,24.28
6875,1007,170,5,123.99,2.98
6876,993,77,3,210.75,5.02
6877,4692,157,5,193.14,4.71
